C18373	Tetramethrin	C19H25NO4
D07732	Clostebol_acetate	C21H29ClO3
C18374	Clostebol_acetate	C21H29ClO3
C18375	Osaterone_acetate	C22H27ClO5
D03321	Fursultiamine_hydrochloride	C17H26N4O3S2
C18376	Fursultiamine_hydrochloride	C17H26N4O3S2
D03299	Thiamine_disulfide	C24H34N8O4S2
C18377	Thiamine_disulfide	C24H34N8O4S2
D08177	Menadione_sodium_bisulfite	C11H9O5S
C18378	Menadione_sodium_bisulfite	C11H9O5S
D09875	Calcium_propionate	C6H10CaO4
C18379	Calcium_propionate	C6H10CaO4
C18380	Calcium_levulinate_anhydrous	C10H14CaO6
C18381	Calcium_iodide	CaI2
C18382	Ethylendiamine_dihydroiodide	2HI
C18383	Sodium_chondroitin_sulfate	NA
C18384	Magnesium_dipropionate	C6H10MgO4
C18385	Sodium_selenite	Na2SeO3
D08538	Sulfadimethoxine_sodium	C12H13N4O4S
C18386	Sulfadimethoxine_sodium	C12H13N4O4S
C18387	Sulfamoyldapsone	C12H13N3O4S2
C18388	Diminazene	C14H15N7
C18389	Nicarbazin	C13H10N4O5
C18390	Emodepside	C60H90N6O14
C18391	Dithiazanine_iodide	C23H23N2S2
C18392	Bromofenofos	C12H7Br4O5P
C18393	Disophenol	C6H3I2NO3
C18394	Anilofos	C13H19ClNO3PS2
C18395	Cadusafos	C10H23O2PS2
C18396	Methyridine	C8H11NO
C18397	Cyanophos	C9H10NO3PS
C18398	Dichlofenthion	C10H13Cl2O3PS
C18399	Ethephon	C2H6ClO3P
C18400	Disulfoton	C8H19O2PS3
C18401	Fosetyl	C2H7O3P
C18402	Fosthiazate	C9H18NO3PS2
C18403	Pirimiphos-methyl	C11H20N3O3PS
C18404	Profenofos	C11H15BrClO3PS
C18405	Prothiofos	C11H15Cl2O2PS2
C18406	Pyraclofos	C14H18ClN2O3PS
C18407	Tolclofos-methyl	C9H11Cl2O3PS
C18408	Acrinathrin	C26H21F6NO5
C18409	Cycloprothrin	C26H21Cl2NO4
D09202	Etofenprox	C25H28O3
C18410	Etofenprox	C25H28O3
C18411	Fenpropathrin	C22H23NO3
C18412	Silafluofen	C25H29FO2Si
C18413	Tralomethrin	C22H19Br4NO3
C18414	Alanycarb	C17H25N3O4S2
C18415	Benthiavalicarb_isopropyl	C18H24FN3O3S
C18416	Carbosulfan	C20H32N2O3S
C18417	Desmedipham	C16H16N2O4
C18418	Isoprocarb	C11H15NO2
C18419	Oxamyl	C7H13N3O3S
C18420	Phenmedipham	C16H16N2O4
C18421	Propamocarb_hydrochloride	C9H21N2O2
C18422	Pyributicarb	C18H22N2O2S
C18423	Thiodicarb	C10H18N4O4S3
C18424	Metam-sodium	C2H4NS2
C18425	Cumyluron	C17H19ClN2O
C18426	Chlorfluazuron	C20H9Cl3F5N3O3
C18427	Daimuron	C17H20N2O
C18428	Diuron	C9H10Cl2N2O
C18429	Flucetosulfuron	C18H22FN5O8S
C18430	Flufenoxuron	C21H11ClF6N2O3
C18431	Iodosulfuron-methyl-sodium	C14H13IN5O6S
C18432	Isouron	C10H17N3O2
C18433	Karbutilate	C14H21N3O3
D08150	Lufenuron	C17H8Cl2F8N2O3
C18434	Lufenuron	C17H8Cl2F8N2O3
C18435	Siduron	C14H20N2O
C18436	Tebuthiuron	C9H16N4OS
C18437	Teflubenzuron	C14H6Cl2F4N2O2
C18438	Azimsulfuron	C13H16N10O5S
C18439	Cyclosulfamuron	C17H19N5O6S
C18440	Ethoxysulfuron	C15H18N4O7S
C18441	Flazasulfuron	C13H12F3N5O5S
C18442	Halosulfuron-methyl	C13H15ClN6O7S
C18443	Imazosulfuron	C14H13ClN6O5S
C18444	Pyrazosulfuron-ethyl	C14H18N6O7S
C18445	Chloropicrin	CCl3NO2
C18446	Dienochlor	C10Cl10
C18447	Methyl_bromide	CH3Br
C18448	Methyl_iodide	CH3I
C18449	Amobam	C4H8N2S4
C18450	Propineb	C5H8N2S4
C18451	Tetradifon	C12H6Cl4O2S
C18452	Benfuresate	C12H16O4S
C18453	Bispyribac-sodium	C19H18N4O8
C18454	Chlorantraniliprole	C18H14BrCl2N5O2
C18455	Chlorfenapyr	C15H11BrClF3N2O
C18456	Cyproconazole	C15H18ClN3O
C18457	Dazomet	C5H10N2S2
C18458	Diclomezine	C11H8Cl2N2O
C18459	Difenoconazole	C19H17Cl2N3O3
C18460	Echlomezole	C5H5Cl3N2OS
C18461	Fenbuconazole	C19H17ClN4
C18462	Fludioxonil	C12H6F2N2O2
C18463	Flonicamid	C9H6F3N3O
C18464	Fluopicolide	C14H8Cl3F3N2O
C18465	Flurprimidol	C15H15F3N2O2
C18466	Hexaconazole	C14H17Cl2N3O
C18467	Hexythiazox	C17H21ClN2O2S
C18468	Imibenconazole	C17H13Cl3N4S
C18469	Imicyafos	C11H21N4O2PS
C18470	Indanofan	C20H17ClO3
C18471	Ipconazole	C18H24ClN3O
C18472	L-Capreomycidine	C6H12N4O2
C18473	beta-Hydroxyarginine	C6H14N4O3
C18474	Maleic_hydrazide	C4H4N2O2
C18475	Mepiquat_chloride	C7H16N
C18476	Metconazole	C17H22ClN3O
C18477	Myclobutanil	C15H17ClN4
D02414	Oxyquinoline_sulfate	(C9H7NO)2
C18478	Oxyquinoline_sulfate	(C9H7NO)2
C18479	Paclobutrazol	C15H20ClN3O
C18480	Pefurazoate	C18H23N3O4
C18481	Penoxsulam	C16H14F5N5O5S
C18482	Penthiopyrad	C16H20F3N3OS
C18483	Probenazole	C10H9NO3S
C18484	Pyridalyl	C18H14Cl4F3NO3
C18485	Pyriftalid	C15H14N2O4S
C18486	Pyriminobac-methyl	C17H19N3O6
C18487	Pyroquilon	C11H11NO
C18488	Spiromesifen	C23H30O4
C18489	Tebuconazole	C16H22ClN3O
C18490	Tetraconazole	C13H11Cl2F4N3O
C18491	Tolfenpyrad	C21H22ClN3O2
C18492	Tricyclazole	C9H7N3S
C18493	Triflumizole	C15H15ClF3N3O
C18494	Uniconazole_P	C15H18ClN3O
C18495	Etoxazole	C21H23F2NO2
C18496	Oxadiazon	C15H18Cl2N2O3
C18497	Cafenstrole	C16H22N4O3S
C18498	Cymoxanil	C7H10N4O3
C18499	Dimethenamid	C12H18ClNO2S
C18500	Etobenzanid	C16H15Cl2NO3
C18501	Fentrazamide	C16H20ClN5O2
C18502	Flutolanil	C17H16F3NO2
C18503	Furametpyr	C17H20ClN3O2
C18504	Isoxaben	C18H24N2O4
C18505	Thifluzamide	C13H6Br2F6N2O2S
C18506	Furamethrin	C18H22O3
C18507	Acetamiprid	C10H11ClN4
C18508	Clothianidin	C6H8ClN5O2S
C18509	Dinotefuran	C7H14N4O3
C18510	Prallethrin	C19H24O3
C18511	Nitenpyram	C11H15ClN4O2
C18512	Thiacloprid	C10H9ClN4S
C18513	Thiamethoxam	C8H10ClN5O3S
C18514	Chlorophacinone	C23H15ClO3
C18515	Chromafenozide	C24H30N2O3
C18516	Cyflufenamid	C20H17F5N2O2
C18517	Cyflumetofen	C24H24F3NO4
C18518	Diclocymet	C15H18Cl2N2O
C18519	Fenoxanil	C15H18Cl2N2O2
C18520	Flubendiamide	C23H22F7IN2O4S
C18521	Flusulfamide	C13H7Cl2F3N2O4S
C18522	Mandipropamid	C23H22ClNO4
C18523	Metaflumizone	C24H16F6N4O2
C18524	Empenthrin	C18H26O2
C18525	Methoxyfenozide	C22H28N2O3
C18526	Tebufenozide	C22H28N2O2
C18527	Fluazifop	C15H12F3NO4
C18528	MCPA	C9H9ClO3
C18529	2-Methyl-4-chlorophenoxybutyric_acid	C11H13ClO3
C18530	Quizalofop-ethyl	C19H17ClN2O4
C18531	Clomeprop	C16H15Cl2NO2
C18532	Ethychlozate	C11H11ClN2O2
C18533	alpha-Naphthylacetamide	C12H11NO
C18534	1-Naphthaleneacetic_acid_sodium_salt	C12H9O2
C18535	Acequinocyl	C24H32O4
C18536	Benzobicyclon	C22H19ClO4S2
C18537	Dimethametryn	C11H21N5S
C18538	Prohydrojasmon	C15H26O3
C18539	Sethoxydim	C17H29NO3S
C18540	Tepraloxydim	C17H24ClNO4
C18541	Trinexapac-ethyl	C13H16O5
C18542	Prometryn	C10H19N5S
C18543	Flupoxam	C19H14ClF5N4O2
C18544	Simeconazole	C14H20FN3OSi
C18545	Cyenopyrafen	C24H31N3O2
C18546	Ioxynil	C7H3I2NO
C18547	Boscalid	C18H12Cl2N2O
C18548	Mepronil	C17H19NO2
C18549	Diflufenican	C19H11F5N2O2
C18550	Tiadinil	C11H10ClN3OS
C18551	Fluoroimide	C10H4Cl2FNO2
C18552	Ethiprole	C13H9Cl2F3N4OS
C18553	Spirodiclofen	C21H24Cl2O4
C18554	Pyraflufen-ethyl	C15H13Cl2F3N2O4
C18555	Benzofenap	C22H20Cl2N2O3
C18556	Pyrazoxyfen	C20H16Cl2N2O3
C18557	Milbemectin	C31H44O7
C18558	Azoxystrobin	C22H17N3O5
C18559	Metominostrobin	C16H16N2O3
C18560	Orysastrobin	C18H25N5O5
C18561	Pyraclostrobin	C19H18ClN3O4
C18562	Trifloxystrobin	C20H19F3N2O4
C18563	Bensultap	C17H21NO4S4
C18564	Glyphosate-isopropylammonium	C3H8NO5P
C18565	Glyphosate-monoammonium	C3H8NO5P
C18566	Calcium_peroxide	CaO2
C18567	Thallium_sulfate	Tl2SO4
C18568	Iminoctadine_acetate	C18H41N7
D06316	Indoxacarb	C22H17ClF3N3O7
C18569	Indoxacarb	C22H17ClF3N3O7
C18570	Chloridazon	C10H8ClN3O
C18571	Oxaziclomefone	C20H19Cl2NO2
C18572	Oxpoconazole_fumarate	(C19H24ClN3O2)2
C18573	Cyazofamid	C13H13ClN4O2S
C18574	Dithianon	C14H4N2O2S2
C18575	Quinoxaline	C8H6N2
C18576	Clofentezine	C14H8Cl2N4
C18577	Diquat	C12H12N2
C18578	Fluazinam	C13H4Cl2F6N4O4
C18579	Ferimzone	C15H18N4
C18580	Pyriprole	C18H10Cl2F5N5S
C18581	Amisulbrom	C13H13BrFN5O4S2
C18582	Butralin	C14H21N3O4
C18583	Dimethomorph	C21H22ClNO4
C18584	Quinoclamin	C10H6ClNO2
C18585	Chlormequat	C5H13ClN
C18586	Calcium_formate	(CHO2)2
C18587	Methyl_isothiocyanate	C2H3NS
C18588	Sodium_fluoroacetate	C2H2FO2
C18589	Bifenazate	C17H20N2O3
C18590	Pymetrozine	C10H11N5O
C18591	Famoxadone	C22H18N2O4
C18592	Pentoxazone	C17H17ClFNO4
C18593	Fenhexamid	C14H17Cl2NO2
C18594	Bentazone-sodium	C10H11N2O3S
C18595	Fluacrypyrim	C20H21F3N2O5
C18596	Bromadiolone	C30H23BrO4
C18597	Dicamba	C8H6Cl2O3
C18598	Imazamox	C15H19N3O4
C18599	Coumafuryl	C17H14O5
C18600	Dalapon	C3H4Cl2O2
C18601	Sodium_oleate	C18H33O2
C18602	Propargite	C19H26O4S
C18603	Pyrimidifen	C20H28ClN3O2
C18604	Forchlorfenuron	C12H10ClN3O
D08455	Pyriproxyfen	C20H19NO3
C18605	Pyriproxyfen	C20H19NO3
D02077	Potassium_bicarbonate	KHCO3
C18606	Potassium_bicarbonate	KHCO3
C18607	Cyhalofop-butyl	C20H20FNO4
C18608	Mecoprop-P	C10H11ClO3
C18609	Clethodim	C17H26ClNO3S
D04987	Monoammonium_glycyrrhizinate	C42H62O16
C18610	Monoammonium_glycyrrhizinate	C42H62O16
C18611	Phthalide	C8H2Cl4O2
C18612	Nonoxynol-9_iodine	C33H60O10
C18613	Pyraclonil	C15H15ClN6
C18614	Pyridaben	C19H25ClN2OS
C18615	Triflumuron	C15H10ClF3N2O3
C18616	Methoxymalonyl-[acp]	C4H5O4SR
C18617	Hydroxymalonyl-[acp]	C3H3O4SR
C18618	Aminomalonyl-[acp]	C3H4NO3SR
C18619	4-Dimethylamino-L-phenylalanine	C11H16N2O2
C18620	3-Hydroxypicolinic_acid	C6H5NO3
C18621	3-Hydroxyquinaldic_acid	C10H7NO3
C18622	L-Homotyrosine	C10H13NO3
C18623	L-Phenylglycine	C8H9NO2
C18624	Quinoxaline-2-carboxylic_acid	C9H6N2O2
C18625	4-Nitrobenzoic_acid	C7H5NO4
C18626	Metalaxyl-M	C15H21NO4
C18627	1,3-Dichloropropene	C3H4Cl2
C18628	Thiadiazin	C12H22N4S4
C18629	12-Deoxynogalonic_acid	C20H16O7
C18630	Nogalaviketone	C21H16O8
C18631	Nogalavinone	C21H18O8
C18632	1-OH-Nogalamycinone	C21H18O9
D05198	Nogalamycin	C39H49NO16
C18633	Nogalamycin	C39H49NO16
C18634	Aclacinomycin_T	C30H35NO10
C18635	Aclacinomycin_S	C36H45NO13
C18636	dTDP-L-2-deoxyfucose	C16H26N2O14P2
C18637	Aclacinomycin_N	C42H55NO15
D02756	Aclacinomycin_A	C42H53NO15
G09914	Aclacinomycin_A	C42H53NO15
C18638	Aclacinomycin_A	C42H53NO15
C18639	Aclacinomycin_Y	C42H51NO15
C18640	epsilon-Rhodomycin_T	C30H35NO11
C18641	15-Demethoxy-epsilon-rhodomycin	C29H33NO11
C18642	beta-Rhodomycin	C28H33NO10
C18643	dTDP-L-rhodosamine	C18H31N3O13P2
C18644	Azinphos-ethyl	C12H16N3O3PS2
C18645	Butocarboxim	C7H14N2O2S
C18646	Butoxycarboxim	C7H14N2O4S
C18647	Calcium_arsenate	Ca3(AsO4)2
C18648	Lead_arsenate	PbHAsO4
C18649	Ethiofencarb	C11H15NO2S
C18650	Furathiocarb	C18H26N2O5S
C18651	Methiocarb	C11H15NO2S
C18652	Thiofanox	C9H18N2O2S
C18653	DNOC	C7H6N2O5
D07722	Chlorfenvinphos	C12H14Cl3O4P
C18654	Chlorfenvinphos	C12H14Cl3O4P
C18655	Demeton-S-methyl	C6H15O3PS2
C18656	Dicrotophos	C8H16NO5P
C18657	Triazophos	C12H16N3O3PS
C18658	Famphur	C10H16NO5PS2
C18659	Fenamiphos	C13H22NO3PS
C18660	Heptenophos	C9H12ClO4P
C18661	Mecarbam	C10H20NO5PS2
C18662	Omethoate	C5H12NO4PS
C18663	Monocrotophos	C7H14NO5P
C18664	Oxydemeton-methyl	C6H15O4PS2
C18665	Thiometon	C6H15O2PS3
C18666	Vamidothion	C8H18NO4PS2
C18667	Methamidophos	C2H8NO2PS
C18668	Formetanate	C11H15N3O2
C18669	Propetamphos	C10H20NO4PS
C18670	Mercuric_oxide	HgO
C18671	Dinoterb	C10H12N2O5
C18672	Methylmercury	CH3Hg
C18673	Sodium_cyanide	NaCN
C18674	Zinc_phosphide	Zn3P2
C18675	Fluoroacetamide	C2H4FNO
C18676	alpha-Chlorohydrin	C3H7ClO2
C18677	Chlorethoxyfos	C6H11Cl4O3PS
C18678	UWM6	C19H18O6
C18679	2,3-Dehydro-UWM6	C19H16O5
C18680	Jadomycin_A	C24H21NO6
C18681	C1'-C9-Glycosylated_UWM6	C25H28O9
C18682	11-Deoxylandomycinone	C19H14O5
C18683	Landomycin_H	C25H24O8
C18684	Landomycin_D	C31H34O12
C18685	Landomycin_E	C37H44O14
C18686	Chlormephos	C5H12ClO2PS2
C18687	Ethoprophos	C8H19O2PS2
C18688	Mevinphos	C7H13O6P
C18689	Phosphamidon	C10H19ClNO5P
C18690	Phorate	C7H17O2PS3
C18691	Sulfotep	C8H20O5P2S2
C18692	Tebupirimfos	C13H23N2O3PS
C18693	Terbufos	C9H21O2PS3
C18694	Brodifacoum	C31H23BrO3
D09807	Difethialone	C31H23BrO2S
C18695	Difethialone	C31H23BrO2S
D07134	Flocoumafen	C33H25F3O4
C18696	Flocoumafen	C33H25F3O4
C18697	Bromethalin	C14H7Br3F3N3O4
D07136	Diphenadione	C23H16O3
C18698	Diphenadione	C23H16O3
C18699	(-)-Jasmonoyl-L-isoleucine	C18H29NO4
C18700	Ametryn	C9H17N5S
D03023	Azaconazole	C12H11Cl2N3O2
C18701	Azaconazole	C12H11Cl2N3O2
D07479	Azamethiphos	C9H10ClN2O5PS
C18702	Azamethiphos	C9H10ClN2O5PS
C18703	Bensulide	C14H24NO4PS3
C18704	Bromuconazole	C13H12BrCl2N3O
C18705	Butroxydim	C24H33NO4
C18706	Butylamine	C4H11N
C18707	Chloralose	C8H11Cl3O6
C18708	Chlorphonium_chloride	C19H32Cl2P
C18709	Decaketide_tricyclic_intermediate	C20H16O8
C18710	3A-Deolivosylpremithramycin_B	C47H62O21
C18711	Mithramycin_DK	C52H74O24
C18712	Copper_hydroxide	Cu(OH)2
C18713	Copper_sulfate	CuSO4
C18714	Cuprous_oxide	Cu2O
C18715	alpha-Cypermethrin	C22H19Cl2NO3
C18716	Diclofop	C15H12Cl2O4
C18717	Difenzoquat	C17H17N2
C18718	Dimethachlor	C13H18ClNO2
C18719	Dimethipin	C6H10O4S2
C18720	Diniconazole	C15H17Cl2N3O
C18721	Dinobuton	C14H18N2O7
C18722	Diphenamid	C16H17NO
C18723	Dodine	C13H29N3
C18724	Endothal-disodium	C8H8O5
C18725	Ethion	C9H22O4P2S4
C18726	Fenpropidin	C19H31N
C18727	Fenazaquin	C20H22N2O
C18728	Fentin_acetate	C20H18O2Sn
C18729	Fentin_hydroxide	C18H16OSn
C18730	Fluchloralin	C12H13ClF3N3O4
C18731	Flufenacet	C14H13F4N3O2S
C18732	Fluoroglycofen	C16H9ClF3NO7
C18733	Flusilazole	C16H15F2N3Si
C18734	Flutriafol	C16H13F2N3O
C18735	Fluxofenim	C12H11ClF3NO3
C18736	Fomesafen	C15H10ClF3N2O6S
C18737	Fuberidazole	C11H8N2O
C18738	BHC	C6H6Cl6
D03997	Enilconazole	C14H14Cl2N2O
C18739	Enilconazole	C14H14Cl2N2O
C18740	Ioxynil_octanoate	C15H17I2NO2
C18741	MCPA-thioethyl	C11H13ClO2S
C18742	Mecoprop	C10H11ClO3
C18743	Mefluidide	C11H13F3N2O3S
C18744	Metaldehyde	C8H16O4
C18745	Methacrifos	C7H13O5PS
C18746	Methasulfocarb	C9H11NO4S2
C18747	Metolcarb	C9H11NO2
C18748	Nabam	C4H6N2S4
C18749	Naled	C4H7Br2Cl2O4P
C18750	2-Napthyloxyacetic_acid	C12H10O3
C18751	Nitrapyrin	C6H3Cl4N
C18752	Octhilinone	C11H19NOS
C18753	Oxadixyl	C14H18N2O4
C18754	Captafol	C10H9Cl4NO2S
C18755	Pebulate	C10H21NOS
D08372	Phosmet	C11H12NO4PS2
C18756	Phosmet	C11H12NO4PS2
D08373	Phoxim	C12H15N2O3PS
C18757	Phoxim	C12H15N2O3PS
C18758	Piperophos	C14H28NO3PS2
C18759	Propachlor	C11H14ClNO
C18760	Prosulfocarb	C14H21NOS
C18761	Pyrazophos	C14H20N3O5PS
C18762	Pyridafenthion	C14H17N2O4PS
C18763	Quizalofop	C17H13ClN2O4
C18764	Quizalofop-P-tefuryl	C22H21ClN2O5
C18765	Sodium_chlorate	O3Cl
C18766	Sulfluramid	C10H6F17NO2S
C18767	2,3,6-TBA	C7H3Cl3O2
C18768	Terbumeton	C10H19N5O
C18769	Tralkoxydim	C20H27NO3
C18770	Triazamate	C13H22N4O3S
C18771	XMC	C10H13NO2
C18772	Alloxydim	C17H25NO5
C18773	Ammonium_sulfamate	NH4SO3NH2
C18774	Ancymidol	C15H16N2O2
C18775	Benazolin	C9H6ClNO3S
C18776	Bupirimate	C13H24N4O3S
C18777	Chlorimuron	C13H11ClN4O6S
C18778	8-D-Olivosyl-landomycin	C25H24O9
C18779	Clopyralid	C6H3Cl2NO2
C18780	Cycloate	C11H21NOS
C18781	Diafenthiuron	C23H32N2OS
C18782	Dichlormid	C8H11Cl2NO
C18783	Dimefuron	C15H19ClN4O3
C18784	Dimethirimol	C11H19N3O
C18785	Dinitramine	C11H13F3N4O4
C18786	Dodemorph	C18H35NO
C18787	Fenpropimorph	C20H33NO
C18788	Flamprop-M	C16H13ClFNO3
C18789	Fosamine	C3H8NO4P
C18790	tau-Fluvalinate	C26H22ClF3N2O3
C18791	Halofenozide	C18H19ClN2O2
C18792	Methyldymron	C17H20N2O
C18793	Metobromuron	C9H11BrN2O2
C18794	Monolinuron	C9H11ClN2O2
C18795	MGK_264	C17H25NO2
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	C5H9NO
C18797	(S)-Hydroxynitrile	C2HNO(R1)(R2)
C18798	5,10-Methylene-H4SPT	C36H52N7O19P
C18799	5-Methyl-H4SPT	C36H54N7O19P
C18800	Ofurace	C14H16ClNO3
C18801	Penconazole	C13H15Cl2N3
C18802	Tetrahydrosarcinapterin	C35H52N7O19P
C18803	Pyridate	C19H23ClN2O2S
C18804	Pyrifenox	C14H12Cl2N2O
C18805	Pyrithiobac-sodium	C13H10ClN2O4S
C18806	Quinclorac	C10H5Cl2NO2
C18807	Spirotetramat	C21H27NO5
C18808	TCA-sodium	C2Cl3O2
D06062	Temefos	C16H20O6P2S3
C18809	Temefos	C16H20O6P2S3
C18810	Terbuthylazine	C9H16ClN5
C18811	Terbutryn	C10H19N5S
C18812	Thidiazuron	C9H8N4OS
C18813	Tri-allate	C10H16Cl3NOS
C18814	Trietazine	C9H16ClN5
C18815	Triticonazole	C17H20ClN3O
C18816	Cryolite	Na3AlF6
C18817	Chlorotoluron	C10H13ClN2O
C18818	Cinosulfuron	C15H19N5O7S
C18819	Cloxyfonac-sodium	C9H8ClO4
C18820	Dichlofluanid	C9H11Cl2FN2O2S2
C18821	Diclosulam	C13H10Cl2FN5O3S
C18822	Landomycin_A	C55H74O22
C18823	Landomycin_B	C49H64O20
C18824	Landomycin_J	C43H54O17
C18825	Dikegulac	C12H18O7
C18826	Dithiopyr	C15H16F5NO2S2
C18827	Ethalfluralin	C13H14F3N3O4
C18828	Ethirimol	C11H19N3O
C18829	Ethofumesate	C13H18O5S
C18830	Ethyl_3-(N-butylacetamido)propionate	C11H21NO3
C18831	Fenchlorazole-ethyl	C12H8Cl5N3O2
C18832	Fenclorim	C10H6Cl2N2
C18833	Fenfuram	C12H11NO2
C18834	Propylmalonyl-CoA	C27H44N7O19P3S
C18835	(R)-DNPA	C16H14O5
C18836	Griseophenone_C	C16H16O6
C18837	Griseophenone_B	C16H15ClO6
C18838	Dehydrogriseofulvin	C17H15ClO6
C18839	Prechromomycin_B	C53H72O24
C18840	R1128A	C17H14O5
C18841	R1128B	C18H16O5
C18842	R1128C	C19H18O5
C18843	R1128D	C19H18O5
C18844	Spiramycin_III	C46H78N2O15
C18845	Mycinamicin_I	C37H61NO12
C18846	Mycinamicin_IV	C37H61NO11
C18847	Mycinamicin_V	C37H61NO12
C18848	Chalcolactone	C20H30O5
C18849	Flumetralin	C16H12ClF4N3O4
C18850	Florasulam	C12H8F3N5O3S
C18851	Flucarbazone-sodium	C12H10F3N4O6S
C18852	Flumetsulam	C12H9F2N5O2S
C18853	Fluometuron	C10H11F3N2O
C18854	Flupropanate	C3H2F4O2
C18855	Flupyrsulfuron-methyl_sodium	C15H14F3N5O7S
C18856	Flurecol	C14H10O3
C18857	Fluridone	C19H14F3NO
C18858	Fluroxypyr	C7H5Cl2FN2O3
C18859	Fluthiacet	C14H13ClFN3O3S2
C18860	Folpet	C9H4Cl3NO2S
C18861	Hexaflumuron	C16H8Cl2F6N2O3
C18862	Hydroprene	C17H30O2
C18863	2-(Octylthio)ethanol	C10H22OS
C18864	Imazapyr	C13H15N3O3
C18865	Imazethapyr	C15H19N3O3
C18866	Iprovalicarb	C18H28N2O3
C18867	Metosulam	C14H13Cl2N5O4S
C18868	Napropamide	C17H21NO2
C18869	Naptalam	C18H13NO3
C18870	Selenodiglutathione	C20H32N6O12S2Se
C18871	Glutathioselenol	C10H17N3O6SSe
C18872	Trimethylselenonium	C3H9Se
C18873	Nitrothal-isopropyl	C14H17NO6
C18874	Norflurazon	C12H9ClF3N3O
C18875	Novaluron	C17H9ClF8N2O4
C18876	Noviflumuron	C17H7Cl2F9N2O3
C18877	Oryzalin	C12H18N4O6S
C18878	Oxabetrinil	C12H12N2O3
C18879	Oxine-copper	(C9H6NO)2
D08383	Piperonyl_butoxide	C19H30O5
C18880	Piperonyl_butoxide	C19H30O5
C18881	Oxyfluorfen	C15H11ClF3NO4
C18882	Pentanochlor	C13H18ClNO
C18883	Primisulfuron	C14H10F4N4O7S
C18884	Prodiamine	C13H17F3N4O4
C18885	Propamocarb	C9H20N2O2
C18886	Propaquizafop	C22H22ClN3O5
C18887	Propham	C10H13NO2
C18888	Prothioconazole	C14H15Cl2N3OS
C18889	Pyrazosulfuron	C12H14N6O7S
C18890	Pyriminobac	C16H17N3O6
C18891	Quinmerac	C11H8ClNO2
C18892	Quinoxyfen	C15H8Cl2FNO
C18893	1-Methylseleno-N-acetyl-D-galactosamine	C9H17NO5Se
C18894	Spinetoram	C42H69NO10
C18895	Sulfometuron	C14H14N4O5S
C18896	Tebutam	C15H23NO
C18897	Tecnazene	C6HCl4NO2
C18898	Tiocarbazil	C16H25NOS
C18899	Tolylfluanid	C10H13Cl2FN2O2S2
C18900	Tribenuron	C14H15N5O6S
C18901	Triflusulfuron-methyl	C17H19F3N6O6S
C18902	Methylselenic_acid	CH4O2Se
C18903	Zoxamide	C14H16Cl3NO2
C18904	Methylselenopyruvate	C4H6O3Se
C18905	Methylselenocysteine_Se-oxide	C4H9NO3Se
C18906	Aldoxycarb	C7H14N2O4S
C18907	Benodanil	C13H10INO
C18908	Chloraniformethan	C9H7Cl5N2O
C18909	Cyprofuram	C14H14ClNO3
C18910	2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one	C9H18N5O8P
C18911	(R)-4-Phosphopantoate	C6H13O7P
C18912	Furmecyclox	C14H21NO3
C18913	Mebenil	C14H13NO
C18914	Pyracarbolid	C13H15NO2
C18915	Salicylanilide	C13H11NO2
C18916	Trichlamide	C13H16Cl3NO3
C18917	Cypendazole	C16H19N5O3
C18918	Thiophanate	C14H18N4O4S2
C18919	Furconazole-cis	C15H14Cl2F3N3O2
C18920	Fluoromidine	C7H3ClF3N3
C18921	Myclozolin	C12H11Cl2NO4
C18922	Dinocton_6	C16H22N2O7
C18923	Carbamorph	C8H16N2OS2
C18924	Benquinox	C13H11N3O2
C18925	Ditalimfos	C12H14NO4PS
C18926	Phosdiphen	C14H11Cl4O4P
C18927	Triamiphos	C12H19N6OP
C18928	Dichlozoline	C11H9Cl2NO3
C18929	Drazoxolon	C10H8ClN3O2
C18930	Buthiobate	C21H28N2S2
C18931	Pyridinitril	C13H5Cl2N3
C18932	Triarimol	C17H12Cl2N2O
C18933	Chloranil	C6Cl4O2
C18934	Metsulfovax	C12H12N2OS
C18935	Anilazine	C9H5Cl3N4
C18936	Chlorquinox	C8H2Cl4N2
C18937	Fenaminosulf	C8H10N3O3S
C18938	Fenitropan	C13H15NO6
C18939	Fluotrimazole	C22H16F3N3
C18940	Glyodin	C20H40N2
C18941	Halacrinate	C12H7BrClNO2
C18942	Mecarbinzid	C13H16N4O3S
C18943	Prothiocarb	C8H18N2OS
C18944	Quinacetol_sulfate	(C11H9NO2)2
C18945	Thicyofen	C8H5ClN2OS2
C18946	Thioquinox	C9H4N2S3
C18947	Allyxycarb	C16H22N2O2
C18948	Bufencarb	(C13H19NO2)2
C18949	Butacarb	C16H25NO2
C18950	Carbanolate	C10H12ClNO2
C18951	Cloethocarb	C11H14ClNO4
C18952	Mexacarbate	C12H18N2O2
C18953	Dioxacarb	C11H13NO4
C18954	Nitrilacarb	C9H15N3O2
C18955	Promacyl	C16H23NO3
C18956	Promecarb	C12H17NO2
C18957	2,3,5-Trimethacarb	C11H15NO2
C18958	Bromocyclen	C8H5BrCl6
C18959	Chlorbicyclen	C9H6Cl8
C18960	Isobenzan	C9H4Cl8O
C18961	Isodrin	C12H8Cl6
C18962	Kelevan	C17H12Cl10O4
